,GU,XCODE,YCODE,stationName
0,종로구,126.9877498816,37.569765125100005,종로2가사거리
1,종로구,126.9965660023,37.5791830159,창경궁.서울대학교병원
2,종로구,126.99834010040001,37.5826711749,명륜3가.성대입구
3,종로구,126.9876130976,37.5685792736,종로2가.삼일교
4,종로구,127.00174399999999,37.586242999999996,혜화동로터리
5,종로구,126.966893,37.566137,서대문역사거리
6,종로구,126.97038,37.569134999999996,서울역사박물관.경희궁앞
7,종로구,126.97060900000001,37.569412,서울역사박물관.경희궁앞
8,종로구,126.9752507511,37.570135474000004,광화문
9,종로구,126.97808548799999,37.570216807,광화문
10,종로구,126.9809105247,37.5701184824,종로1가
11,종로구,126.9813906402,37.5702290311,종로1가
12,종로구,126.98554269979999,37.5701386788,종로2가
13,종로구,126.98624745020001,37.5702571998,종로2가
14,종로구,126.98956467209999,37.5702449756,종로3가.탑골공원
15,종로구,126.9899877751,37.5703605443,종로3가.탑골공원
16,종로구,126.99472188959999,37.5705069968,종로4가.종묘
17,종로구,126.9952838124,37.5706271118,종로4가.종묘
18,종로구,126.9988498093,37.570756793,종로5가.광장시장
19,종로구,126.9993346185,37.5708806279,종로5가.광장시장
20,종로구,127.0034638793,37.5709624756,종로6가.동대문종합시장
21,종로구,127.0057137364,37.5711272339,종로6가.동대문종합시장
22,종로구,127.01345123879999,37.572302321900004,동대문역.흥인지문
23,종로구,127.0120461121,37.5719529259,동대문(흥인지문)
24,종로구,127.0184514373,37.5737255179,동묘앞
25,종로구,127.01967200850001,37.574243448400004,동묘앞
26,종로구,126.96936345540001,37.5875502159,경기상고
27,종로구,126.97026536870001,37.5832657654,신교동
28,종로구,126.9697701102,37.5871907861,경기상고
29,종로구,126.9710436571,37.585113193000005,경복고교
30,종로구,126.9725135095,37.5878519552,청운중학교
31,종로구,126.96712618049999,37.5921866176,자하문고개.윤동주문학관
32,종로구,126.9671906625,37.5923353152,자하문고개.윤동주문학관
33,종로구,126.97246131979999,37.5881285775,청운중학교
34,종로구,126.9711546793,37.584966342600005,경복고교
35,종로구,126.97105004040002,37.5803257033,통인시장종로구보건소
36,종로구,126.9713851083,37.580513211799996,통인시장종로구보건소
37,종로구,126.9706209712,37.583091043,효자동
38,종로구,126.9679907155,37.5751355316,사직단
39,종로구,126.97132449620001,37.5761834563,사직동주민센터
40,종로구,126.97219601,37.5768666917,경복궁역
41,종로구,126.9722828893,37.577671386300004,경복궁역
42,종로구,126.9787471496,37.5755767894,경복궁
43,종로구,126.9773193291,37.5724064843,KT광화문지사
44,종로구,126.9763838838,37.569845398000005,광화문
45,종로구,126.971248,37.570023,서울역사박물관.경교장.강북삼성병원
46,종로구,126.97583700000001,37.570365,광화문
47,종로구,126.9765652658,37.5726577416,세종문화회관
48,종로구,126.9714842989,37.5757446636,서울지방경찰청.경복궁역
49,종로구,126.96818896100001,37.574855345799996,사직단
50,종로구,126.9765458935,37.569450752,광화문광화문빌딩
51,종로구,126.98196923229999,37.5757260055,덕성여중고
52,종로구,126.9840715924,37.5760056461,안국역.종로경찰서.인사동
53,종로구,126.9608880061,37.6046629766,국민은행세검정지점
54,종로구,126.9612198463,37.602502279899994,세검정초등학교
55,종로구,126.9587223861,37.600732598899995,세검정.상명대
56,종로구,126.958570225,37.5994133537,상명대입구
57,종로구,126.96170682350001,37.598133066500004,하림각
58,종로구,126.9636434993,37.5955935123,자하문터널입구.석파정
59,종로구,126.9639574356,37.5927380599,부암동주민센터.무계원
60,종로구,126.96514192110001,37.5927861733,부암동주민센터.무계원
61,종로구,126.9639775924,37.5955575712,자하문터널입구.석파정
62,종로구,126.962215308,37.598147647800005,하림각
63,종로구,126.9592405649,37.5996163318,상명대입구.세검정교회
64,종로구,126.9589342697,37.600552455300004,세검정.상명대
65,종로구,126.9614328894,37.6022680671,세검정초등학교
66,종로구,126.96120881350001,37.6047191923,국민은행세검정지점
67,종로구,126.9563059978,37.6115844138,승가사입구
68,종로구,126.9564575503,37.6100355035,구기동현대빌라
69,종로구,126.95621032940001,37.6086098941,구기터널한국고전번역원
70,종로구,126.9564166508,37.6083054034,구기터널앞.한국고전번역원
71,종로구,126.95852979280001,37.6069644475,구기동
72,종로구,126.95910174790001,37.6070088003,구기동
73,종로구,126.95648200000001,37.61148,승가사입구
74,종로구,126.9635350292,37.6043709709,갑을씨티텔앞
75,종로구,126.9660432906,37.6053223656,평창파출소
76,종로구,126.9695663093,37.6066073749,평창동주민센터
77,종로구,126.9729985215,37.6087663115,일성아파트
78,종로구,126.97646620190001,37.6104295575,롯데아파트
79,종로구,126.976652,37.610248,롯데아파트
80,종로구,126.972797,37.60819,벽산평창힐스아파트
81,종로구,126.97,37.606517,예능교회
82,종로구,126.9676276108,37.605778760599996,서울예술고등학교.평창동주민센터
83,종로구,126.9648102665,37.6045038178,화정박물관
84,종로구,126.96860048280001,37.568145926999996,강북삼성병원
85,종로구,126.9594644024,37.5732126863,독립문역
86,종로구,126.9645273358,37.5682538056,서대문.서울시교육청
87,종로구,126.9675878497,37.5671081521,서대문역사거리.적십자병원
88,종로구,126.9615632709,37.5711733169,독립문
89,종로구,126.9886000241,37.5774623333,창덕궁.서울돈화문국악당
90,종로구,126.98026817559999,37.5692423794,무교동
91,종로구,126.9849267193,37.568684389,청계1가.광교
92,종로구,126.9906741813,37.5684371825,청계2가.수표교
93,종로구,126.9964906282,37.5688691218,청계4가.세운교
94,종로구,126.9997973605,37.5694512793,청계5가.광장시장
95,종로구,126.9874612934,37.5692316483,종로2가
96,종로구,126.9973383362,37.5745325055,원남동
97,종로구,126.9878777332,37.5771946373,창덕궁.서울돈화문국악당
98,종로구,126.9842425956,37.5757849018,안국역.종로경찰서.인사동
99,종로구,126.9832244185,37.5723660209,조계사
100,종로구,126.9828258888,37.5724858087,조계사
101,종로구,126.9827201116,37.5746105669,안국동
102,종로구,127.00223000000001,37.5745,종로5가.효제동
103,종로구,127.0021442279,37.572879013299996,종로5가.효제초등학교
104,종로구,127.00218265219999,37.5705596025,종로5가
105,종로구,127.00284942030001,37.569835110300005,청계6가.동대문시장
106,종로구,127.00841262520001,37.5717262368,동대문
107,종로구,127.006278812,37.5740223509,충신동
108,종로구,127.0063433807,37.5744602778,충신동
109,종로구,127.000533,37.575873,현대그룹빌딩
110,종로구,127.00243700000001,37.578043,통신대(이화장)
111,종로구,127.0022769364,37.5811194873,혜화역.마로니에공원
112,종로구,127.0019395272,37.581063625700004,혜화역.서울대병원입구
113,종로구,127.0019937965,37.5781296741,통신대(이화장)
114,종로구,127.0006951494,37.576119355,이화동(이화장)
115,종로구,126.9968717143,37.5788279947,창경궁.서울대학교병원
116,종로구,127.00327081719999,37.575937291399995,이화동(이화장)
117,종로구,127.0007246792,37.5857646257,혜화동로타리
118,종로구,126.99939876229999,37.5833334862,명륜동2가.성균관대입구
119,종로구,127.0013281701,37.584022814,혜화역.서울연극센터(장면총리가옥)
120,종로구,127.00171768870001,37.5845697705,혜화역.동성중고(장면총리가옥)
121,종로구,127.0155555279,37.5740926792,창신동두산아파트
122,종로구,127.0156014431,37.571684956599995,동묘역앞
123,종로구,127.0158879092,37.5718984771,동묘역앞
124,종로구,127.015178,37.578413,창신3동주민센터
125,종로구,127.0155485759,37.5787720457,숭인1동주민센터
126,종로구,127.0158023517,37.5741800523,종로구민회관숭인동
127,종로구,127.0227802373,37.5759288312,신설동로타리
128,종로구,127.0178163138,37.573729219899995,동묘앞
129,종로구,126.956622,37.609682,구기동현대빌라
130,종로구,126.99774379459998,37.5694963125,광장시장
131,종로구,126.9974787875,37.5725807445,혜화경찰서
132,종로구,126.97213180770001,37.5699003386,서울역사박물관(경교장)
133,종로구,126.9937793705,37.5686887917,청계3가.관수교
134,종로구,127.0080377075,37.569930386799996,청계6가.버들다리
135,종로구,127.0129554377,37.5699975315,청계7가.맑은내다리
136,종로구,127.0182311268,37.5709465856,청계8가.영도교
137,종로구,126.9968333463,37.5758291633,원남동사거리
138,종로구,127.0204373408,37.5742721533,숭인동
139,종로구,126.9831609226,37.572800338,조계사
140,종로구,126.9763658004,37.5733335205,세종문화회관
141,종로구,127.002955,37.576257,이화동(이화장)
142,종로구,126.95502071780001,37.6016197182,상명대정문
143,종로구,126.95588829729999,37.6130503244,이북오도청
144,종로구,126.9597921957,37.5994435122,상명대입구.세검정교회
145,종로구,126.95819414040001,37.5995718125,상명대입구
146,종로구,127.0065911394,37.5724174899,종로중부새마을금고
147,종로구,127.02311827690001,37.574386097399994,신설동로터리.신한은행앞.서울풍물시장
148,종로구,126.9872214307,37.5684458702,청계2가.삼일교
149,종로구,127.0227870051,37.5721307298,청계8가.황학교
150,종로구,126.97836799999999,37.610966999999995,평창동삼성아파트
151,종로구,126.98553654860001,37.5763329308,안국역.종로경찰서.인사동
152,종로구,126.9848289423,37.5763382485,안국역.종로경찰서.인사동
153,종로구,126.9890031166,37.5772280879,창덕궁
154,종로구,126.96681670209999,37.605681218,평창동주민센터
155,종로구,126.98164689459999,37.5882276807,삼청공원
156,종로구,126.964246771,37.5820791626,수성동계곡
157,종로구,126.99286367959999,37.5909483783,명륜3가종점
158,종로구,126.99670489100001,37.5876532654,명륜새마을금고
159,종로구,126.9662183105,37.5664160731,서대문3번출구
160,종로구,127.0087215681,37.5804037213,낙산공원
161,종로구,126.9893670844,37.5814109836,세탁소
162,종로구,126.96488374540002,37.6048011982,평화동물병원
163,종로구,126.9815691643,37.5865984991,금융연수원
164,종로구,126.966603478,37.5809967425,한아름슈퍼
165,종로구,126.9932227051,37.5903095275,샘미용실
166,종로구,126.9972902593,37.589071594699995,서울국제고등학교
167,종로구,126.96520078969999,37.6049806084,평화동물병원
168,종로구,126.96522727690001,37.5675295356,적십자병원후문앞
169,종로구,126.98963207370001,37.5892576959,서울성곽.성대후문
170,종로구,126.9893714358,37.582659895,빨래터
171,종로구,126.9614907597,37.604252279200004,세검초등학교
172,종로구,126.98190716190001,37.5842638281,삼청동주민센터
173,종로구,126.96875043040001,37.5804530718,통인시장
174,종로구,126.99360436149999,37.5897914226,양현관
175,종로구,126.9988619666,37.5897456349,국민생활관
176,종로구,126.9622629001,37.6070621164,오거리
177,종로구,126.9640686009,37.5687871134,경희궁자이2.3단지
178,종로구,127.0127581151,37.5812647965,창신쌍용2단지.한성대후문
179,종로구,126.9859476734,37.5875948053,통일부
180,종로구,126.9878088426,37.583080553,원서고개
181,종로구,126.9591855785,37.6069799945,설악냉면
182,종로구,126.99754108100001,37.571747236,종로5가입구
183,종로구,126.9812510491,37.581813661999995,삼청파출소
184,종로구,126.9695411172,37.5794963204,오거리
185,종로구,126.9952543092,37.5885110529,명륜시장.성대후문
186,종로구,126.99985166430001,37.5872532276,혜화초등학교
187,종로구,126.9624312007,37.6079803769,청련사입구
188,종로구,126.96283518879999,37.5700050081,영천시장
189,종로구,127.014556281,37.582106206700004,명신초.삼선푸르지오.힐스테이트
190,종로구,126.9852900569,37.586210651799995,감사원
191,종로구,126.98696529899999,37.583092177,중앙중고
192,종로구,126.9577443332,37.6079283311,인왕빌딩
193,종로구,126.99333054559999,37.5706349329,종묘공원
194,종로구,126.9795533717,37.5792551846,국립민속박물관
195,종로구,126.97114664909999,37.5793687689,새마을금고앞
196,종로구,126.99651805100001,37.587737061300004,새마을금고
197,종로구,127.0006137149,37.586037656500004,혜화우체국
198,종로구,126.96379217149999,37.608953975300004,언덕앞
199,종로구,126.9621148375,37.5707022242,경희궁자이4단지
200,종로구,127.0161855253,37.5817743934,종로센트레빌후문.e편한세상보문아파트
201,종로구,126.9850311776,37.5841056738,사우디대사관앞.경남빌라
202,종로구,126.984994076,37.5827909789,안국선원.삼거리
203,종로구,126.9567768927,37.6082046142,구기터널입구
204,종로구,126.99218066280001,37.5710729861,종로3가.1.3.5호선
205,종로구,126.97933775610001,37.576950157,경복궁
206,종로구,126.97227646469999,37.5766774815,경복궁역
207,종로구,126.96411046600001,37.6112770717,소나무집
208,종로구,126.9597453483,37.5728784775,독립문역3번출구
209,종로구,127.01700714,37.5800189539,청룡사.보문파크뷰자이아파트
210,종로구,126.9849422317,37.5815997311,북촌한옥마을.돈미약국
211,종로구,126.95866687620001,37.6069014195,마트앞
212,종로구,126.99062001530001,37.5760892484,창덕궁
213,종로구,126.9765789285,37.5724108452,세종문화회관
214,종로구,127.0019214153,37.5812159103,혜화역3번출구
215,종로구,126.965463701,37.6120100581,아름다운실버
216,종로구,126.9607207234,37.5738474794,독립문초등학교
217,종로구,127.01569269790001,37.580353440500005,종로센트레빌아파트
218,종로구,126.9848497239,37.5799390098,가회동주민센터
219,종로구,126.9579797248,37.6062686142,문방구
220,종로구,126.997511497,37.5762373738,원남로터리
221,종로구,126.96577905209999,37.6134825236,보현산신각
222,종로구,126.9618603707,37.5746480221,천사유치원
223,종로구,127.01496357379999,37.580511226,쌍용아파트입구.창신역
224,종로구,126.9850220301,37.5788991733,아름다운가게.정독도서관
225,종로구,126.95749220020001,37.6051519935,산정빌라
226,종로구,127.0020107348,37.5764698644,이화사거리
227,종로구,126.96768734620001,37.6143102577,혜원사
228,종로구,126.962001046,37.5763060751,무악현대아파트후문
229,종로구,126.9856755706,37.5775584314,헌법재판소.안국역
230,종로구,126.9569839726,37.6046102563,청구빌라
231,종로구,126.99950296620001,37.5781188768,서울대장례식장
232,종로구,127.0024794898,37.5775673842,서울사대초.중교
233,종로구,126.9685386165,37.6129345305,화인빌라
234,종로구,126.9628880463,37.5752728058,넓은마당
235,종로구,127.0153885503,37.5769032044,창신초등학교
236,종로구,126.98651721799999,37.5751598262,수운회관
237,종로구,126.9573354115,37.6040255786,상명대후문
238,종로구,127.00225655700001,37.5811483226,혜화역2번출구
239,종로구,126.9690205751,37.6116055569,힐탑
240,종로구,126.96344456690001,37.5739763092,신학대학교총회본부
241,종로구,126.9872918609,37.5736776169,낙원상가
242,종로구,126.9575011241,37.6034020863,완성빌라
243,종로구,126.99743096479999,37.5805553988,장례식장
244,종로구,127.00194072149999,37.5834542178,혜화역1번출구
245,종로구,126.9699479367,37.6124059606,파라과이대사관
246,종로구,126.9641432573,37.573633207600004,한국사회과학자료원
247,종로구,127.01424538190001,37.5726943506,동묘역
248,종로구,126.9874384317,37.5705445369,금강제화
249,종로구,126.95783036120001,37.6020037175,경진빌라
250,종로구,126.99936592649999,37.5833082555,성균관대학교앞
251,종로구,126.977317218,37.5719018726,광화문한국통신.KT
252,종로구,126.9707007997,37.6134063548,임마누엘제4천사의집
253,종로구,126.9646261961,37.574647081100004,종로문화센터
254,종로구,127.01172180020001,37.5720494465,동대문역.2번출구
255,종로구,126.9850714936,37.5703393522,종각역YMCA
256,종로구,126.95715536549999,37.601989057,서교빌라
257,종로구,126.9724733176,37.5770722054,적선동.경복궁역
258,종로구,127.00074496469999,37.576125662399996,연건동
259,종로구,126.99885300700001,37.5832668015,성대입구
260,종로구,126.9718458037,37.613900428200004,무애사
261,종로구,126.96531751190001,37.5755600915,단군성전앞
262,종로구,127.00614000459998,37.571176058,동대문종합시장
263,종로구,126.95671541799999,37.6009238115,상명초등학교
264,종로구,126.97966505389999,37.5765879752,법련사
265,종로구,126.9710277184,37.5794930902,광화문새마을금고
266,종로구,126.9972179386,37.5850311082,성균관대학교
267,종로구,126.9741212409,37.6145722576,제1놀이터
268,종로구,126.9653293849,37.5768126115,활터앞
269,종로구,127.0020898456,37.5714192458,종로5가.3번출구
270,종로구,126.983296967,37.5719470235,인사동입구
271,종로구,126.98020074940001,37.580191528,정독도서관
272,종로구,126.9697392663,37.5794684375,오거리
273,종로구,126.97574387610001,37.6163963984,밀알기도원
274,종로구,126.99744921690001,37.5765581609,창경궁.고궁호텔.메이플레이스호텔
275,종로구,126.9738331615,37.5703260433,광화문
276,종로구,126.9804546746,37.5703561602,종로1가
277,종로구,126.9808260992,37.569954334,종로1가
278,종로구,126.98557513780001,37.5699685262,종로2가
279,종로구,126.9899070495,37.5704877661,종로3가
280,종로구,126.99099321860001,37.570102425500004,종로3가
281,종로구,126.99687999049999,37.5704208133,종로4가
282,종로구,127.0032060634,37.5707920608,동대문종합시장종로6가
283,종로구,126.96712515979999,37.5764842271,종로도서관
284,종로구,126.97150564479999,37.5761780936,경복궁역
285,종로구,126.971315603,37.5757554359,경복궁역
286,종로구,126.9852772375,37.5765590725,안국역
287,종로구,126.98550598290001,37.5763185096,안국역
288,종로구,126.9889000511,37.5774767793,창덕궁
289,종로구,126.9997033431,37.5835875947,성대입구
290,종로구,126.9877503526,37.5738011149,종로사우나
291,종로구,126.9557163281,37.6012424257,엄마분식
292,종로구,126.98132581979999,37.58164517,삼청파출소
293,종로구,126.96875047969999,37.5803350289,통인시장
294,종로구,127.0000249058,37.570671358,종로5가역
295,종로구,126.97704744229999,37.6172373713,사슴목장
296,종로구,126.9676775367,37.5767673222,배화여중고
297,종로구,127.0025801998,37.5759841652,대학로입구.이화사거리
298,종로구,126.98698138030001,37.5752716136,운현궁
299,종로구,126.9569583018,37.6000210109,상명대입구
300,종로구,126.98221051510001,37.5846846831,삼청동주민센터
301,종로구,126.9668944502,37.5810265604,박노수미술관
302,종로구,126.97836854360001,37.616304998000004,명동의류
303,종로구,126.96890390950001,37.5762206893,사직동주민센터
304,종로구,127.00540487399999,37.5749766498,충신시장
305,종로구,126.98611832719999,37.5771728174,안국역2번출구앞
306,종로구,126.981847891,37.5858776706,금융연수원
307,종로구,126.9798729651,37.6159439291,감람산기도원
308,종로구,126.96585932,37.5741644592,카센터.터널앞
309,종로구,126.9853617134,37.578791085,재동초등학교
310,종로구,126.9622528507,37.597810653,하림각
311,종로구,126.9817444742,37.5874185176,교육과정평가원
312,종로구,127.0022812884,37.575320067199996,이화사거리
313,종로구,126.9794938432,37.6146490046,연화정사
314,종로구,126.9616893251,37.5726178078,대신중고
315,종로구,127.01579213049999,37.5740286703,동묘역.롯데캐슬
316,종로구,126.9866353642,37.5792417814,현대사거리
317,종로구,126.9612800199,37.5721522968,교남동주민센터
318,종로구,126.96376822629999,37.5929353403,부암동주민센터.무계원
319,종로구,126.9816861503,37.6128643152,형제봉매표소
320,종로구,126.962337459,37.5714943551,교남동새마을금고
321,종로구,127.01572009610001,37.5760372123,창신초교
322,종로구,126.9851293823,37.5799426497,가회동주민센터
323,종로구,126.9879589184,37.5792554401,볼링장
324,종로구,126.9638602023,37.5947600723,부암슈퍼
325,종로구,126.9793481616,37.6130468496,지구촌교회
326,종로구,126.9639860521,37.571188468,월암공원
327,종로구,127.01556074780001,37.5774150014,숭인파출소
328,종로구,126.98516874459999,37.5812807738,북촌한옥마을.돈미약국
329,종로구,126.9629663842,37.5976847268,하림각
330,종로구,126.97828162350001,37.6152615256,보현빌라
331,종로구,126.96580575459998,37.569988785,스위스대사관
332,종로구,127.0155054665,37.5783593519,창신역.4번출구
333,종로구,126.9852205387,37.582743249699995,안국선원.삼거리
334,종로구,126.95947049549999,37.599563246799995,세검정교회
335,종로구,127.00100322979999,37.5859196111,혜화동로터리
336,종로구,126.97811229530001,37.613263788400005,북악휴게실
337,종로구,126.9668249505,37.5692429716,서울시교육청
338,종로구,127.01556927850001,37.5803228198,창신쌍용1단지.종로센트레빌아파트
339,종로구,126.9852486243,37.583863308000005,사우디대사관
340,종로구,126.9574023475,37.5998544708,상명대입구
341,종로구,126.9999909413,37.5873892922,혜화초등학교
342,종로구,126.9778558349,37.6110083234,북악파크
343,종로구,126.9683376852,37.5685315243,강북삼성병원
344,종로구,127.01715087870001,37.5797846496,청룡사.보문파크뷰자이아파트
345,종로구,126.9855618026,37.5862656518,감사원
346,종로구,126.99931378389999,37.5896275957,국민생활관
347,종로구,126.9733337071,37.6089952635,귀빈예식장
348,종로구,127.01623537110001,37.5818978359,종로센트레빌후문.e편한세상보문아파트
349,종로구,126.9861073451,37.5875308468,통일부
350,종로구,126.9971407875,37.5890742944,서울국제고등학교
351,종로구,126.989734001,37.5891522774,성대후문.와룡공원
352,종로구,126.9568173576,37.600904926,상명초등학교
353,종로구,126.9965690016,37.5878406881,새마을금고
354,종로구,126.9579482257,37.601864091100005,경진빌라
355,종로구,126.99523051620001,37.5887246101,명륜시장.성대후문
356,종로구,126.9576665157,37.6033399708,완성빌라
357,종로구,126.9937685575,37.5897680031,양현관
358,종로구,126.9574633677,37.6040715802,상명대후문
359,종로구,126.9934084203,37.5902545716,샘미용실
360,종로구,126.9575782035,37.6052835831,산정빌라
361,종로구,126.95798093350001,37.6061334517,문방구
362,종로구,126.958756466,37.606698706399996,마트앞
363,종로구,126.96078595450001,37.6048873133,국민은행.세검정지점
364,종로구,126.96568673200001,37.604859104,화정박물관
365,종로구,127.0014561074,37.5834632357,혜화역4번출구
366,종로구,127.0019926794,37.5786973612,방송통신대앞
367,종로구,126.99787489219999,37.5773060748,서울대치과대학
368,종로구,127.00220878110001,37.5736413355,효제초교.연동교회
369,종로구,126.99000359530001,37.5884638684,성균관대학교
370,종로구,126.9594077577,37.5732838531,독립문역
371,종로구,126.9977741191,37.5776016307,서울대치과대학
372,종로구,127.0020084833,37.576948343699996,이화사거리
373,종로구,126.99815676530001,37.5789514712,서울대학교병원현관
374,종로구,126.9832427053,37.5715937879,공평.종각
375,종로구,126.9831199261,37.5738654222,조계사
376,종로구,126.98408297700001,37.5757100898,종로경찰서
377,종로구,126.983156342,37.5730319178,인사동.아벤트리호텔
378,종로구,126.9765653997,37.5722306242,세종문화회관
379,중구,126.9875299251,37.5649848069,남대문세무서.서울백병원
380,중구,126.9878515151,37.5643504711,서울백병원.가톨릭평화방송.국가인권위
381,중구,126.9723557945,37.5550251461,서울역버스환승센터
382,중구,126.9725027692,37.5554748264,서울역버스환승센터
383,중구,126.9727617448,37.5553876977,서울역버스환승센터
384,중구,126.9728547738,37.5554794133,서울역버스환승센터
385,중구,126.9731162301,37.5554839786,서울역버스환승센터
386,중구,126.97377839040001,37.5586388574,숭례문
387,중구,126.9626582054,37.551787064,만리동고개
388,중구,126.96623390129999,37.5544459527,손기정체육공원입구
389,중구,126.96793929729999,37.5565519034,경기여상입구
390,중구,126.96937624379999,37.5563255909,서울역서부
391,중구,126.96927728629998,37.556997906999996,서울역서부
392,중구,126.96913543950001,37.5583836266,서울역서부
393,중구,126.964480544,37.5595131906,종근당.충정로역
394,중구,126.967766091,37.5604386551,한국경제신문사
395,중구,126.9681135141,37.5606234736,한국경제신문사
396,중구,126.96912672280001,37.5630494858,경찰청.동북아역사재단
397,중구,127.00678397690001,37.5624042727,써미트호텔
398,중구,126.9677868059,37.5649062803,서대문경찰서.농협은행
399,중구,126.9733602844,37.5598597457,염천교
400,중구,126.9731028443,37.558086335,숭례문
401,중구,126.9737375955,37.558771309099996,숭례문.한국일보
402,중구,126.9760823693,37.5533418143,후암삼거리
403,중구,126.9744042993,37.558732708499996,숭례문
404,중구,126.97402,37.558487,숭례문
405,중구,126.97369826399999,37.557960316,숭례문
406,중구,126.9762051934,37.5586132397,남대문시장악세사리전문상가
407,중구,126.9756720863,37.558558164299995,숭례문남산방향
408,중구,126.9800597585,37.561191081,남대문시장
409,중구,126.97792,37.561175,북창동.남대문시장
410,중구,126.97655812129999,37.5623244458,시청앞
411,중구,126.9759075283,37.5620517519,삼성본관앞
412,중구,126.97614274770001,37.562762762199995,시청앞
413,중구,126.9748872517,37.563206740700004,서소문
414,중구,126.9753398851,37.5636754044,서소문
415,중구,126.9773647051,37.5683632936,서울신문사
416,중구,126.9829289124,37.567519004699996,우리은행종로지점
417,중구,126.98220500000001,37.56451,롯데백화점
418,중구,126.98154783940001,37.562890784699995,해운센터.롯데영프라자
419,중구,126.98200800000001,37.562884999999994,롯데영프라자
420,중구,126.98151214200001,37.5607641991,신세계앞
421,중구,126.97776505459998,37.558267523699996,남대문시장.회현역
422,중구,126.9784645011,37.558492025700005,남대문시장.회현역
423,중구,126.982669512,37.558455773,남산3호터널
424,중구,126.9827190831,37.5594623018,남산3호터널
425,중구,126.98524075030001,37.5606538896,명동입구
426,중구,126.98449136229999,37.5608934844,퇴계로2가.명동역
427,중구,126.99172891719999,37.5612168046,퇴계로3가.한옥마을.한국의집
428,중구,126.9924839556,37.560871736399996,퇴계로3가.한옥마을.한국의집
429,중구,126.9949175906,37.561223292600005,충무로역2번출구.대한극장앞
430,중구,126.9965577393,37.5619180947,충무로역8번출구.대한극장앞
431,중구,126.9931119513,37.5633461766,초동
432,중구,126.9853902774,37.5658757422,을지로입구.로얄호텔
433,중구,126.9811712097,37.5661382638,을지로입구.시청입구
434,중구,126.9865233528,37.566246226,을지로2가.기업은행본점.서울노동청
435,중구,126.98882817219999,37.5660094793,을지로2가.파인에비뉴
436,중구,126.9903755882,37.5663556351,을지로3가
437,중구,126.99132764209999,37.5661205237,을지로3가
438,중구,126.9962179152,37.5666470197,을지로4가
439,중구,126.99684732969999,37.5664010399,을지로4가.베스트웨스턴국도
440,중구,126.9981401348,37.564774595100005,중구청앞.덕수중학교
441,중구,126.999258524,37.566818285500005,을지로5가
442,중구,127.00111504110001,37.5666200422,을지로5가.중부시장
443,중구,127.0024044565,37.5679608485,방산시장.훈련원종합체육관
444,중구,127.0025945654,37.565824354200004,을지로5가.훈련원종합체육관
445,중구,127.00637776200001,37.5660747142,을지로6가.국립중앙의료원
446,중구,127.0072096931,37.5650528273,광희동
447,중구,127.0079579375,37.5649951093,광희동
448,중구,127.00584348209999,37.5664631128,을지로6가.국립중앙의료원
449,중구,127.0083555318,37.567354142199996,동대문역사문화공원
450,중구,127.0090234611,37.5676036956,동대문역사문화공원
451,중구,127.0140458533,37.5651927824,충무아트센터.스포츠센터.중부소방서
452,중구,127.0147408667,37.5650178857,충무아트센터.스포츠센터.중부소방서
453,중구,127.0157558376,37.568348192399995,성동공업고등학교(무궁화회관)
454,중구,127.01612948809999,37.5686950625,성동공업고등학교앞
455,중구,127.0187426545,37.5657282804,신당역.중앙시장앞
456,중구,127.0194795301,37.5654920748,신당역.중앙시장앞
457,중구,127.022057125,37.5655637088,성동고등학교
458,중구,127.0225482999,37.565180651599995,성동고등학교
459,중구,127.0150958594,37.5627660096,신당동떡볶이타운.중구여성플라자
460,중구,127.0151908517,37.5623100443,신당동떡볶이타운.중구여성플라자
461,중구,127.0132161263,37.5589483023,신당동.청구역
462,중구,127.01303167959999,37.559257398,신당동.청구역
463,중구,127.0111465614,37.5559812136,약수역2번출구.중구구립도서관
464,중구,127.0113796895,37.5557496102,약수역3번출구.약수하이츠
465,중구,127.01201200000001,37.553399,약수역4번출구.금호터널입구
466,중구,127.0118693353,37.55292373,약수역5번출구.금호터널입구
467,중구,127.0099566945,37.5538646495,약수역8번출구.신당사회복지관
468,중구,127.00929784440001,37.5528509718,약수역7번출구.약수동주민센터
469,중구,127.00771869879999,37.550267646799995,송도병원앞
470,도봉구,127.034453,37.63859,창번2교앞
471,중구,127.0073984027,37.550227118,송도병원앞
472,중구,127.0096865168,37.556408461,약수역1번출구
473,중구,127.0077840642,37.5584811178,장충체육관앞
474,중구,127.0078281581,37.5580017329,장충체육관앞
475,중구,127.00590980969999,37.5606213237,장충동.동국대입구
476,중구,127.0056290943,37.5606663921,장충동.동국대입구
477,중구,127.0039664281,37.5633219814,퇴계로6가
478,중구,127.0032725375,37.563504924499995,퇴계로6가
479,중구,126.9999660413,37.562380405700004,퇴계로5가.제일병원
480,중구,126.99988906770001,37.5626876784,퇴계로5가
481,중구,127.0003678294,37.5508545113,국립극장
482,중구,127.00094731280001,37.551685317600004,국립극장
483,중구,127.014656108,37.5599600605,청구역
484,중구,127.014219181,37.5599303778,청구역
485,중구,127.0183371082,37.5599370188,동화동
486,중구,127.0182736903,37.559812677800004,동화동
487,중구,126.980093,37.555737,백범광장
488,중구,126.9737449241,37.554014435300004,남대문경찰서
489,중구,126.978580386,37.5609394169,남대문시장 앞
490,중구,126.9839798009,37.5552651842,남산케이블카.남산산책로입구
